comment
"기아보고 1강이라 하지마.
위즈덤보고 소크라테스보다 잘할거라 설레발치지마.
도영이가 mvp 급 활약할거라 미리 샴페인 터뜨리지마.

연봉5억? 올해 성적 작년보다 떨어지면 4억 이하로 인하될텐데...

여하튼, 빨리 회복하고 
아님 현역 입대도 고려해보고
제대 후 다시 몬스터 급 활약해주면 좋고 
위즈덤 100일 정도 지켜보다 홈런 5개 이상도 못치면, 소크라테스 부를듯

그리고 최형우를 아직 못 넘어서는 미완 거포들이 왜 많아...
석환, 선우, 대인, 우혁 등등. 

호령이는 트레이드 설에 또 휘말릴듯. 정우와 재현이한테 밀려서...

대통령 새 공약으로
울산, 성남, 용인 , 일산, 전주, 제주, 강원에서 신생팀 2팀 나오는거 아냐?"
조상우가 네일 1승 날렸니 ㅠㅠㅠ
5승11패짜리를 안짜르고 1선발이라니 ㅉㅉ엔씨도 올해 5강은 물건너갔슴
최지민 부활가나!
조상우 구위에 대한 자신감 찾을때까지  김민주 좋아보이던데 기회를 좀주지
"최지민선수 작년시즌 스트라이크 제대로 던지지 못한 경기가 너무 많아 실망스러웠는데 오늘 너무 멋진 피칭보여줘서 고마워요. 승승장구 하시길 응원드립니다.
그리고 김도영선수의 쾌유를 빕니다."
나비 사뿐사뿐 가볍게 가볍게 오래오래 그모습 영원한 현역마스크로
역시 랜디 신혜!
오늘 그냥 다 좋았는데 딱 하나 도영아... 벌써 보고 싶구나...
햄스트링은 고질병임 햄스트링 자주 다치는거보니 평생 관리 해줘야함  내가 햄스트링 자주 다챠봐서 😀
아니 외야 증축좀 해주라 제발ㅠㅠ요즘 표 구하기 너무 어렵다 진짜
김도영 ..
도영아 형들이 공백없이 잘해줄테니... 재활 잘해서 건강히 돌아와라.. 좀 늦게 시작해도 괜찮다.
"개막전답게 모든 선수들이 정말 잘해줬지만, 시즌 첫 게임부터 [곽도규+조상우]가 네일의 첫 등판 첫 승리를 날려버린 건 진짜 많이 아쉽네..."
"제발 제발 김도영이 무사히 돌아오길,,, 작년만큼 안바래요. 제발 건강하길"
"최지민 오늘 아주 씩씩하게 잘 던지네요👍
김도영 오늘 부상으로 올 시즌 액땜 싹다끝~!! 제발🙏"
아니 우리 엊그제 안전기원제 지냈잖아 ㅠㅠ
하이라이트가 영상이랑 소리랑 싱크가 안맞는거 같은데.
"기아 사랑한다.
야구 진짜 재밌게 해줘서 고마워"
"지민이 오늘 잘막아줘서 기쁘다
최형우선수 진짜 당신은 그저 최고야"
"윤해진 홍종표 OUT 일베 OUT 
범호너도 일베냐?? 
홍종표 타석에 아무도 응원안하는거 보면 모르나?? 기아타이거즈 이전에 광주타이거즈
호남타이거즈다 민심을 거스르지 말아라"
👍👍👍
근데 3루를 윤도현이니 변우혁이니 하는게 맞나 그냥 위즈덤 주 포로 보내고 1루 변우혁 서건창 경쟁이 더 낫지 않나
도영이   ㅠㅠ
올해도 약속의 8회 이어가네요
도영아 빨리 나아ㅠㅠ 개막 첫날부터 부상 당해서 누구보다 본인이 제일 서럽고 아쉬울텐데 잘 회복해서 건강한 모습으로 돌아와주고!!🥹
"최지민 진짜 너야?? 너무 기특함ㅠㅠㅠ
도영아 너 회복할동안 다른 선수들이 잘 버텨줄테니 걱정말고 깨끗이 나아서 돌아와라 무리할 생각하지도 마ㄹㅇ야구 원투데이할것도아니고 천천히 오거라"
아찔하다 도영아
도영아 기다릴게. 자책하지마ㅜㅜ
햄스트링은... 한번 맛탱이 가면 계속 나오던데 황희찬형만 봐도 😭
아니 기아만 프로팀인데 핸디캡 5점주고하자 그래도 정규시즌 한국시리즈 우승인데
"김도영 돌아올 때까지 숨 참는다
흐읍"
동하가 작년에는 2스트 잡고 고전했었는데 커브가 좋네… 결정구 확보 굳
오늘 정말 지민이 너무 수고했다..😢
"김도영 다치고 안봄, 그런데 팀은 이겼네"
아 도영아 니땜시 산다는 말이 장난같냐? 빨리 돌아와라 ㅠㅠㅠ
도영아 제발 다치지 말으라 ㅠ.ㅠ 홍종표 닌 젊든 나일처뭇든 예로부터 사람은 고쳐쓰는거 아니라 했다 제대로 반성하지도 않고 얼렁뚱땅 sns로 뱅두깟을때부터 알아봤어야 하는긴데
벌써 도손실 온다..... 제발 2-3-주면 돌아오는거라 말해줘ㅠㅠㅠㅠ
"도영아아프지말아라^^아프면
내마음더아프다^^너가있어야기아가산다ㅜㅠ아프지마라오늘이겨좋아는데
도영다치니까더슬프다ㅜㅠ"
조상우 전부터 별로였는데 저걸 도대체 왜 데려온거지
이겼는데도 도영이 부상 때문에 마냥기쁘지 않다 ㅠㅠㅠㅠ 하 도영아 몸 생각하면서 재활 잘 하고와… 다들 자나깨나 부상 조심 ㅠㅠㅠ
"김도영 선수 빠른 쾌유 바래요.
항상 응원합니다."
조상우 시범경기도 그렇고 별로인거 같은데  이 대로 가면 내년에 걍 fa로 내보낼듯
아 김도영 주처코치님의 잔부상은 닮지 말기를 ㅠㅠ
"이도영이 괜히 싫어지네 ㅠㅠ , 이제 그런 논란 제발 그만해라."
도영이 읎어도 잘할텐대 부상은 ㅜㅜ 도영이 땀시 야구 재밌게 보는데 그냥 단순 근육통이길 ㅠ
"너무 속상한데 그나마 베테랑들이 조금은 달래준거 같은 ㅜㅜ
박재현은 진짜 물건인거 같고 지민이 돌아와준것도 반갑긴 했는데 ㅜㅜ 
당분간 도영이 없어서 슬프지만 잘하고 있다가 도영이 오면 압도적으로 잘하자"
최지민 선수 고마워요ㅠㅠㅠ
기아팬들은 개막전 승리가 김도영 부상때문에 즐겁지 않을듯...
김도영이 무리해서 뛰다가 다친거라는 소리 어이도없다 작년이랑 피지컬도 다르지않고 김도영 도루며 김도영이 발로 뛰어서 만든 득점 타점이 얼만데 1루코치때문에 다쳤다는 생각안들음?
도영아~~~~  ㅜ ㅜ
"황동하가... 대기하고.있다는게 든든하다..
도영아 얼른돌아와라 ㅠㅠㅠ"
최우형❤ 해결사
번트도 못대는 홍준표 쓰지 말고 도현이 기용해랏!!!
올해도 우승한디  알간  시련이 있어서 기쁨이 배가된다  도영아 언능 돌아와야 난 니가 필요해
지민이 머리고정 이제 되네
갸도영 부상 어느정도인가요?
"지민아!!!! 만루에서 이런 편안함 너무 좋다ㅜㅜㅜㅠ
도영이 얼른 나아서 돌아와줘ㅜㅠㅜㅠㅠ"
"캐스터가 말이 너무 많아서
경기에 집중이 안돼요
최강야구 예능 중계가 
딱 맞는 캐스터"
한준수 참 좋아!
김도영 선수 쾌차를 기원합니다..
지민아 왔구나 …!!!! 🥹
"지민이 영점 조정
이제사
완료"
지역비하 종표의 저주가 시작된다
감독도 종범이가하야되 투구수 66개 되 내일을바꾸더라 범호야 너는더배워야되
근데 범호감독 네일 왜케 빨리빼노
주루코치는 장갑셔틀하는 자리인가요?
"전력의 30%이상 하는 선수가 빠졌다
작년부터 도영이 기록세우는거 보는 재미로 봤는데 앞으로 몇달은 못보는데 아쉽다 과욕이 너무 앞섰다"
"도대처 겨울 내내 운동을 어떻게 했길래 첫 안타치고 허벅지 부상 이라니 어이가 없네.  
부딪친 것도 아니고 ~"
정용검 중계로 보고 싶은데 티빙에서 하는구나 ㅋㅋ
이팀은 최형우 없으면 어떡하냐
두달은 못보겠네
임네일 종신기아혀❤
도영이는 세상을 놀라게 하는 아이다 금방돌아온다  준수야 홈런 너무 멋잇다
통산 8도루 실패5개짜리가 1루 주루코치니까…
김선빈 하위타선 ㅋ 하위타선이 하위타선이냐
광주출신 윤도현 빼고 광주비하 홍좀표 왜 넣냐 졌으면 진짜
윤도현에게 기회를 좀 더 주지 뭐한다고 홍종표는 그렇게 애정하는지 알다가도 모를 일. 8회에만 혼자 두번 아웃
지민이 너무 장하고 멋있고ㅜㅜ❤❤ 기특해 멋져 잘했어!!1!
"근데 ㅎㅈㅍ선수에 대해서는 구단에서 명확하게 정리하고 갔으면 좋겠습니다. 잘못했으면 벌을 받던지, 아니면 정확하게 해명을 하던지, 애매하게 나오니까 팬으로서 응원을 하기도 그렇고. 다른 기아 선수들은 어떤 감정일지 걱정도 되구요 (특히 광주출신 선수들) 솔직히 저는 팀전력 약화되더라도 연고지를 부정하는 사람은 둘 필요 없다고 생각하는데, 구단이 다른생각이라면 적어도 팬들이 납득할만한 설명을 해줘야 한다고 생각합니다."
지민이가 막아서 이길수 있었다
도영아ㅠㅠ
"으메 !      이겨버렸네
지길래  승질나서  안 봤더니 뒤집어  버렸네    역시 내가 안봐야 이겨  !"
김도영...... 내 도라리에 기스 난 거 목격한 이후에 거짓말이 아니라 진짜 거의 토할 뻔했음 속이 순식간에 너무 안 좋아져서....... 제발.........다치지마제발진짜하너무속상해서말이안나와제발요
"조상우 는 아닌 것 같다. 너무 살이 쪄  구속도 느리고,  너무 주저앉아  제구도 잘 안되고...  살좀 빼야 되겠다."
도영아 돌아올때까지 형아들이 잘 버텨주고 있을꺼야 제발 건강히돌아와 니때문에사는데 니없는타이거즈 상상못한다 ㅠㅠ내가 대신 햄스걸려주고싶네 하
올해도 기아가 강팀이란걸 느끼게 해준 경기네요
올해 홈런왕은 한준수임.
최지밈 너무 잘했따❤❤❤
최강기아 화이팅
도현이 빼고 팬들한테 응원도 받지못하는 지역비하 선수써서 1회에 2아웃해서 감독님 기분 좋으신가요? 뿌듯하신가요? 아니면 감독님도 지역비하선수랑 똑같은 생각이신건가요?
"부상당한 본인이 더 심란하겠지만 팬 입장에서는 너무 김빠지는 부상이라 한숨이 나옵니다.
문제는 그동안 당한 부상과 성격이 다른 경우여서 신경이 쓰입니다. 몸이 살짝 부상을 잘 당하는 몸인게 아쉽네요. 뭐 완벽할순 없겠죠. 기본 두달로 보는데 그럼 전반기는 날린다보고 4040도전도 올해는 글렀네요."
김도영이를 메스컴에서 너무 뛰어서 기초적 훈련이 부족해서 부상을 당한것 같아 안타깝다! 경솔해서는 절대 큰선수가 될수 없다  꾸준한 노력이 필요 할것이다
짱지민… 오늘은 진짜 기아 갓지민이 살렸다 !!!!!! 늘 그렇게 자신있게 날려줘!!!!
도영아 제발 건강하자
기아 타이거즈  김도영  화이팅   아프지마요
"형우가 있네ᆢ 도형이 또 부상?
너 운동 더 해야 미꾹 가지ᆢ 아프지마라잉ᆢ"
도영아 너는 다치면안된다 도니살이 장난이 아니야 우리 너없으면망해
도영아 ㅠㅠㅠ
올시즌도 기아가 강력한 우승후보
"이겨도 이긴거 같지않은 기분이네
도영이 햄스트링 최소 한달인데 걱정이네"
최지민 지렸다
김도영 아프지마……
오늘 경기 이겨서 기분은 좋지만 도영이 부상에 가슴이 철렁..😢 도영아 큰 부상이 아니길 바라며 회복해서 더 좋은 모습으로 돌아오길 바랄게 그리고 도영이 빈자리를 느끼지 못할만큼 잘해준 남은 선수들 특히 최지민 선수 다들 너무 수고했어요🎉
최강기아 파이팅 ㅎㅎ
"김도영 전반기 아웃임
전반기뿐만아니라
한번 햄스트링걸리면
선수생활끝날때까지 시달림
안타까울따름임.."
도영아제발건강해줘…
"도영이 소식에 넘 우울하다 ㅠㅠ 진짜 니땀시 야구 보는 사람인데, 제발 큰 부상 아니길 ㅠ"
우리 도영이 우짬
도영아 부상 복귀하면...도루할생각하지말고 홈런만 치자...
조상우 저거 완전 패전처리급이네
최지민 한준수 좋은데
한 준 수 최고🎉
"❤기아타이거즈 광주 개막전 에서, 박신혜 탑배우님 응원 해주심 감사해요.❤"
역쉬 형우 최고
"도영이 이참에 잘 쉬고 데이트좀 하고
진짜 야구 하러 오시오"
"🎉도영님,준수님,형우님,성범님,찬호님,선빈님우성님,원준님,위즈덤님,태군님,도현님 정우님 네일님,지민님,도규님,상우님,동하님 개막전  승리 축하해요.도영님 햄스트링 빨리회복되길!!오늘 탑배우 박신혜님 응원 감사합니다.🎉"
도영아 시즌 초에 액땜 크게 했다고 생각하자!! 가을야구 직전에 다치는거보다 백번 낫다. 늘 응원한다
조 투수 2군 거쳐서 3군으로 고고씽
김선빈 미쳤네..  어떻게든 치는구나..  저걸 치노..
도영이 때문에 티빙결제했는데 올때까지 하일라이트만 봐야겠네ㅋ
도영아….
이긴것도 진짜 너무좋은데 도영이 하 다른건 몰라도 햄스트링은 부상은 안걸릴줄 알았는데 어떻게 개막첫날 ㅜㅜ 당분간 얼굴못보는게 너무 아쉽네
네일 진짜 갓벽
워메 워메 어찐다야 도영아
선빈이의 타작타법~! 도영이 괜찬냐??
홍종표 나가라!
이범호감독 기싸움 진짜 징하네 ㅋㅋㅋㅋㅋ 기자들한텐 도영이 주루 욕심탓이라질 않나... 무능한 인재들 자리에 박아넣고 뭐하세요?
봤냐 홍종표 하는거 당장 1군에서 내리고 3루 수비되는 선수 올려라
김선빈 선수님은 타격 천재십니다...
홍종표는 2군 보내라 번트도 못되는 2군짜리다
무리하지 말고 치료를 잘 받기를
윤도현 타석에 홍망언 대타내서 번트시키는건 뭐임? 그러고 홍망언 결국 번트 못대서 아웃당하고 타순 돌아서 또 아웃 ㅋㅋ 혼자 2아웃 쳐먹고 3루 수비 못보니 교체됨 ㅋㅋ 아주 이범호 양아들 납셨네
김도영 선수 제발 큰 부상 아니길 진심으로 기원합니다
김도영 어디갔어.. war보면 우승 힘들꺼같다..
타이거즈의 영원한 해결사 최형우
도영아 잘 나아서 앞으로 선수생활 오래하자 도니살 힘내ㅠㅠ
종표야 너 햄스트링 우리 도영이랑 잠깐만 좀 바꿔줘라ㅠ
12:25 기아팬이면 여기서부터만 보면됨. 그전꺼는 볼 가치도 없음.
오늘 싸인받았는데 최지민이 개멋지드라
기아 야구는 8회부터만 본다. 왜냐? 7회말까지는 ㅈㄴ속터지거든.
김도영 선수 가슴아픕니다. 그래도 손흥민 선수처럼 금방 햄스 완치할수있다고 믿습니다. 꼭 완치해서 돌아오세요. 응원 할게요 파이팅
김도영 선수는 미국으로 가려면 건강 관리가 우선 되어야 한다.
도영이 젊으니 금방 나을거다
도영이 정후 도현이....야들은 먼 몸이 유리냐....혼자 아주 잘 다쳐요..미티겠다...
개막 첫경기인데도 도영이 타격밸런스나 타구질이나 다 괜찮아보였는데 갑작스런 부상으로 아찔했네.. 그래도 도영이 빈자리가 안보여서 그나마 다행인데 앞으로가 문제다 진짜.. 도영이는 무리하지말고 천천히 완전하게 재활해서 복귀하길!!
이겨서 좋은데 도영아😭😭😭😭😭
"도영이 빈 자리에 도현이 넣으면 좋겠는데, 우혁이도 2군에 있으니.. 도영이 자리에서 도현이가 터지면 그나마 위안이 될 것 같은데..홍종표는 서드보다 숏이나 세컨을 주로 썼으니 김규성을 쓸 것 같은 느낌이..제발 도현이가 스타팅으로 나오길 바람. 도영이도 어서 돌아오고."
무서운 갸아~~ ❤
도영이 언제돌아올수있을까요?
어쩔수없이올해도영이는홈런스윙해야것네.욕심내지말고당분간살살뛰어라.올해포기하더라도
지민아ㅠㅠㅠㅠ오늘  너무  잘했다ㅠㅠㅠ기특해요 최지민
타구 보고 2루 가려다가 돌아오는걸 가지고 1루에 서있는 코치 탓하는 광경을 보는 세상이 와버렸네 아무리 야구를 몰라도 정도가 있지 진짜 야구가 그들때문에 더럽혀지고 있다
윤도현 대신 홍종표 쓰는 감독 진짜 싫다
"도영이를 대체할 불가능한 선수지만
1루 코치 대체할 코치는 있잖아요?
이제 시즌 시작입니다 빠른 결정 하시길"
"도영아
네땜시 미쳐야~~~
그리 부상은 안된다고 했는데 ㅜ
가슴이 아프지만 치료 잘받고 얼릉 복귀해라 잉~~~
❤❤❤"
"도영이 너무 나댔다. 
큰 선수되려면 평정심유지해라"
도영선수🥹
"박재홍씨 너무 말이 많아
피곤해 피곤해. !"
차라리 내 햄스터를 가져가
도영아 너 없이는 천만관중 못가야!!!  다치지 마라 😂
기아의 매운맛 화이팅!!
도영이 없는 기아는 기아가 아니야. ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅜ 이겨도 기쁘지가 않아
도영아 기다리고 잇을게 건강해져서 와
"홍종표인가 홍뭐시기 남자면 시원하게 머리박고 사죄하고 용서를 빌어라, 너 나올때마다 팀 분위기 초상집 되네"
"되도 않는 코치는 제발
ㄴ ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ
ㄱ ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ"
"첫날 이겨줘서 감사합니다
기아화이팅"
오늘 김도영 마킹했는데 개막전부터 부상이라니 직관보면서 너무 슬펐다ㅠㅠㅠㅠ 제발 큰 부상 아니고 빨리 회복해서 돌아오길🙏
"감독이 팀을 위해 선수쓰고 코치쓰고 해야하는데 선수때 보여준 적 없는 자기사람이나 쓸려고 코치로 올리고나 잇고 야구를 하라햇더니 정치나 하고잇네 결국 탈나서 선수는 부상이나 당하고,,, 아마 앞으로도 1루에서 저럴듯
개운빨로 감독 해놓고는 본인이 명장인 척은 지리네요"
석열이는 없어도 기아 없으면 올해도 못살아요~
"큰 부상이 아니길 바라며 건강하게 돌아오길 바랍니다.
개막전 역전승 멋졌어요. 다들 내일도 잘 부탁드립니다."
도영아 너 허벅지 붙잡고 내려간뒤로 야구보는데 집중이 안되더라..큰일 아니였으면 좋겠다.... 건강하게 돌아와ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
"기아선수들오늘경기잘했습니다
김도영때문에걱정입니다
네일스위퍼던지세요
한국시리즈때처럼던지면올해도성공합니다"
네일이 6회까지는 책임져줘야겠다 투구수도 많이 여유가있었는데 6회까지 책임져줘
2달뿍 쉬었다와라
네일 스위퍼 진짜 개미쳤다 중계보는데 지렸다 진짜로
도영이 아웃. 위즈덤 그냥 가라. 곽도규 거품 홍종표 왜쓰냐. 박정우 김규성 박재현 김선빈 넘 좋음
지민이가 ㄹㅇ 캐리했다이
일베코치 능력부족한거 티내지 말고 좀 내리세요.... 같은 경상권이라 감싸주기 하나요????
1루코치좀 바꿔라 !! 무슨 부상 유발자코치냐!!!  저따구로 멈춤지시 하믄 햄스트링 남아나것냐!!!
"1루코치님. 본인이 못 뛴다고 선수 주력도 본인 입장에서 판단하지 좀 마세요. 
오늘 주루하던 선수들 반이나 갔다 돌아온 게 몇 번입니까ㅡㅡ
선수 분석이고 나발이고 능력이 검증되지도 않았는데 작년에 잘한 이현곤 코치 내리고 올린 감독이야 뭐 말할 것도 없고"
상우야. 이대로 가면 불펜 패전조급이다 정신차려. 왜 구속확인을 이리해 자신감이 없니??
이겨도이긴게아니다..ㅜ ㅜ 도영아...차라리오늘지고 다치지않았으면...
전사민 올라올때부터 질거 같지가 않았다
아이구 도영이
좌완 파이어볼러 최지민 ㄷㄷ
20대 0  퍼펙트게임 헸어도 기쁘지 않았을 거 같아. 전력의 반을 잃은 거 같냐.
"역전 당했을 때도 큰 점수가 아니었다는 점, 이후 실점이 없었다는 것 보면서 이길 것 같더라 !!
언터쳐블 1선발 네일
오늘의 광주댐 최지민
우리의 주장 나스타, 영원한 해결사 최형우, 작은거인 김선빈 세상 든든한 베테랑들
25시즌 타이거즈 1호 홈런 한준수
도영이는 무리하지말고 걱정하지말고 다 낫고 돌아와!!"
2024년 KBO 최고 시청율 TOP 50 경기에서 47경기가 기아 타이거즈 전이였다.❤
아야...도영아...ㅜㅜ
도영아 너의 몸은 너만의 것이 아니라 우리 갸팬 모두의 것이여ㅠ
햄스 기본 3개윌입니다
하필 햄스트링이냐 ㅠㅠ
윤완주 OUT
"김도영선수큰부상이아니길바랍니다
많이걱정됨니다
기아는도영이없쓰면힘들다
김도영선수빨리회복바랍니다
회복후조심히경기하세요
너무무리하지마세요
나성범선수도부상때문에고생많았습니다
나성범선수부상조언받으세요"
도영아 너는 건강만 하면 된다ㅠㅠㅠ 그냥 야구하는 도영이 자체를 보고 싶어😢 기다리고 있을게 항상 응원해❤
이현곤 코치 다시 복귀시켜주세요 주루코치가 주루 코치 역할을 못하는데 왜 서있는지 모르겠네
"누구보다 가장 속상해 할 도영아, 작년 한 해동안 팬들한테 제일 큰 행복과 기쁨을 준 너였다는 거 알지?
우리는 항상 널 응원하고, 건강하고 행복한 야구를 하길 바라니까..!너무 속상해하지말고 잘 치료받고 건강하게 회복해서 너가 좋아하는 야구 보여줘!!

기다릴게🙌🏻"
"첫 날부터 다치면 어쩌냐...... 도영아 너는 팀 내에서 진짜 중요한 대들보다.
부디 너의 몸을 귀하게 여겨라. 건강이 재산이다."
중요타석에 홍종표대타? 와우
오늘 mvp는 조상우 가 똥산 1사만루 막은 최지민이다 그것도 2이닝 갓지민 최고
오늘 승리의 일등공신은 최지민. 내일 직관 가는데 도영이를 못 보다니.ㅜㅜ
"도영선수 당장 맘이 너무 힘들겠지만, 시즌은 길잖아요! 건강하게 곧 돌아올거에요!!!❤ 힘내요!!! 오늘 선수들 마지막까지 힘내줘서 고마워요"
도영선수 큰부상이 아니길요..ㅠㅠ 이겨서 좋은데.. 기쁘지가 않더라구요 ㅠㅠ
"시국 때문에 괴로운가슴 
기아타이거즈 선수들이 가슴을 뻥 뚫어준다.
감사합니다"
1루 코치 아웃
빨라야 5월복귀 늦으면 6월복귀할듯 올해는 쉬어가는 해로 삼자 도영아 앞으로 도루도 좀 줄여라
오늘 이겼지만 기분이 영....  아니네요 😟😤😱🐯
미치겠다 우리도영이 빨리 완치해서 돌아와 ♡
동하 마지막에 3k 변화구 퀄리티 뭐냐...ㄷㄷ
준수 시작이 좋다..올해 홧팅하자
도영이 괜찮냐ㅜㅜ
도영아 처천히 몸 완전히 낫고 천천히 완벽한 몸으로 돌아와줘
도영.. 아프지마..ㅜㅜㅜㅜㅜㅜㅜㅜㅜ 내 햄스 가져가..
도영아...ㅠㅠㅠ 제발 잘 회복해서 시즌 내로 돌아오면 좋겠어요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ  진짜 타이거즈 팬들은 니땀시 산다고 ㅠㅠㅠ
도영선수!!! 큰 부상 아니길 ㅠ 완벽하게 나아서 돌아와줘용 ㅠㅠ
"구라 안치고 집근처 약국 두개 있는데

조금 더 멀리있는 약국으로 간다

왜냐하면.. 거기 약국 이름이 '도영약국' 이다"
오늘은 진짜 지민이 격하게 칭찬해주고싶은게 1사만루상황 못막고 계속 실점했으면 상대팀한테 흐름 완전 넘어갔을텐데 kk+7회까지 묵묵히 막아준덕분에 1점차 유지됐고 그 이후 점수 많이 뽑혔던터라 승리할 수 있었으니 오늘 제 마음속 mvp는 지민선수입니다
아쉽지만 어쩔 수 없지 영영 못 오는 것도 아니고 기아는 강하다잉
최지민 잘해따..😭❤️
"김도영선수에게는 햄스트링 부상 절대로 잊어선 안되는 일입니다
하루라도 빨리 복귀해서 안타-홈런 더 많이 보여주세요🐯🐯🐯🐯🐯🐯🐯"
도영이 아푸면 안돼ㅐㅜ퓨ㅠㅜ
최지민 1사 만루 kk 잡을때 이경기는 이겼다라고 느낌 왔어지라~~😅
도영아ㅠㅠ 무리하지말아 제발.. 매번 무리하다 다쳐버리네 빨리돌아오길
"오늘
 투수 mvp
네일, 최지민
타자 mvp
최형우, 나성범 
(갠적인 생각)"
"도영아 제발 다치지 말자.. 😢
빨리 회복해서 날아다니자~ 화이팅!❤"
도영아 아프지 마러야.....너 없으면 못산다니께
8회 두타석 2아웃 당하네!
그리고 지민아 사랑한다💗
김도영 무리하게 복귀 할려 하지말고 무사히 완쾌 하고 복귀해
1루에 윤완베좀 치워라
"1루 주루코치에 서있으시면, 그 자리에서 빠른 판단 능력으로 선수들에게 뛰어라 뛰지말아라 이야기해주어야하는거고, 선수들이 뛰다가 급하게 귀루하는 상황은 만들지않아야하는거아닐까요? 한번이면 코치 과실로 보기어렵겠는데 오늘 경기에서만 3번이나 그런 상황이 발생됐네요. 작년에 야구보면서 이런 주루 본 적 없었어요. 코치면서 선수 분석은 다 했는지도 모르겠고. 능력없는 코치를 1군에 올려놓는건 납득하기어렵습니다. 큰 부상없이 김도영 선수가 건강하게 돌아오기만을 바라지만, 강점인 주루를 작년내내 보여주면서도 문제없었던 햄스트링을 이제부터는 어쩔 수 없이 리스크를 가지고 관리해야한다고 생각하니 마음이 안좋네요."
김도영선수님.건강한 모습으로 돌아와주세요
최지민 너무 좋아 ㅠㅠ❤
시즌 144승 페이스❤
2루 목표로 갑자기 폭발적으로 달리던 사람을 귀루시켰으니 손상이 안가고 배기냐고...
울 지민이 기특해요 🥹칭찬 박수 1000000번
도영아 건강하게만 돌아 와다오 그거면 된다!!!! 항상 응원하고 있다 최강기아 타이거즈 퐈이팅!!!!
"도영아 언제나 같은 자리에서 응원하고 있을게〰️
조급해하지 말고 치료 잘 받고 복귀하자 👊🏻
갸 개막전 승 축하하고 제발 건강해줘!!!!!!!!! 🍀"
우리 도영이 큰부상아니길♡♡
이겨도 전혀 기쁘지가 않아... 도영이 부상 때무네
