comment
진짜 마지막 홈런 보고 소리벗고 팬티질렀습니다..... 오태곤 사랑해이....
태곤이형은 우리팀의 새로운 난세영웅이다
이겼네 ㅎㅎ
진짜찢었다
"오늘 박성항 안 다친게 천운임
뭔 타석마다 몸으로 던지냐 ㅋㅋㅋ"
"역시 랜더스 기대를 져버리지 않아요~~♡
모두 모두 수고했어요~ 박성한 선수 손 괜찮은거죠? 오태곤 선수 작년 끝내기 기억났어요 ㅋㅋ"
랜더스 복덩이 태곤이..ㅋㅋ ❤
저런 오태곤을 꼭 잡아달라고 하셨던 명장 김원형 감독님 그립습니다
케이브야 고맙다...
개막전부터 역전포라니🥹 고쳤다 오태곤ㅠㅠㅠㅠㅠ
"아니 근데 솔직히 오늘 머리쪽으로 두타자 연속 날아오고 두타석 연속으로 오는건 좀 그랬음..
+ 역전홈런콜도 좀 아쉬운.."
오늘 직관 다녀왔습니다. 오늘 우리가 육성응원 압도했습니다🔥🔥 중계화면에 전부 담아지지가 않는것이 아쉽네용…
올시즌도 작년이랑 비슷하겠구나 느낀 장면들이 너무 많다 두산이랑 7위경쟁할 것 같네
우리 송중기❤❤❤❤❤❤❤
아니 몇명을 맞춰요 ㅠㅠ 부상안된다
마이크를 원정석에 설치했나 육성응원이 작았나 중계소리에 응원소리가 작게 들리더라구요 우리도 쩌렁쩌렁하게 응원해봐욥
오태곤 그는 신이다
아니 이걸 진짜 해준다고?
고쳤다 오태곤 오오오오🎉
앤더슨 잘했네
오늘 고명준은 딱 얼굴값한듯
송중기 끝
오태곤 선수 옷사러가야긋다!! ㅎㅎ 너무 믓찝니당!!!!!ssg화이링!!!
최정 없는데도 이겨서 정말 자랑스럽다❤
"오태곤 선수 대타로 나오자마자 7.31 대첩처럼 홈런 쳐주길 바랬는데 ㅠㅠ❤
이걸 진짜 해주시네요 🥹🙏🏻"
최정선수왜빠졌는지아시는분?
뽀뽀딱대
김민 정규시즌 개막전에서 잘던졌으!! 오태곤 굿!!!
"직관했는데 오태곤? 뭔가 해줄거같다 했는데 역전홈런 치는거보고 울었음 ㅋㅋㅋ태곤이형은 신이야
중기형"
오태곤 칭찬감옥에 가둬
세상에 랜더스가 개막전을 이렇게 도파민 터지게 말아주다닝❤
성한선수 괜찮은게 맞는지 궁금하네요ㅠㅠ 진짜 다들 다치지 말자ㅠ
"오태식이 ㅋ   돌아왔구나^^

응원한다~~  오태식이..😊😊"
오태곤 사랑하면 개추
이로운 내가 알던 걔 맞나? 김민이 1점으로 막은 건 싸게 막은거였다고 생각했음..
오태곤..사랑한다
크보빵 사먹었는데 띠부실 랜덤이다.. 구단명 빵 사먹을 이유가없넹
킹태곤 대태곤 황태곤 ❤
1등!!!
오늘 경기 달달한 와중에 홈런 리액션 무슨일...
이래도 되는거냐
오태식이 돌아왔구나~~
박성한 손 맞고 이승엽 비디오판독해서 욕 뒤지게 먹음ㅋ
하재훈 타격감 너무 안 좋은 거 같다..ㅠ
오때곤 오때곤!!! 해줄때 해쥬는 해남자!!!
"오늘경기 숨은 mvp 김민 노경은임
이 둘이 받춰줘서 이길수 있었음 
김민 데려온게 신의 한수임
김민 노경은 조병현 올해도 잘부탁해요 😊"
진짜 랜더스 사랑해
오태곤 그는... 대타의 신인가??
오최정ㅋㅋㅋ
옥타곤의 18억의 가치땜에 이긴거임 솔까 오늘은
진짜 오늘 오태곤선수 덕분에 행복했다
12솔 파이팅
"09:43 5회말에 에리다아 한유섬 안타치고 무사 1,2루인데..
다음 타석 이지영은 타격감 좋았는데 왜 번트를ㅜ"
오오오오오 태곤 😊😊😊
혜자 FA 오태곤 개추
킹태곤 쏴리질럿🎉🎉🎉🎉🎉🎉
18억 일시불
144홈런 페이스
고장난 오태곤~~~~~~
오 오태식이 한건했구나
작년 롯데전 김원중의 다섯 경기 연속 블론세이브를 만든 경기의 끝내기 홈런이 떠오르는 순간이었습니다. 우리팀의 슈퍼 조커 오태곤 선수 늘 응원합니다~❤️🤍❤️🤍
오태건이 오늘 경기를 지배했다…
송중기와 오태곤은 취향차이. 일단 난 오태곤
"최정 빠진 타선에 오태곤이
있었다❤❤❤"
오태곤 덕분에 개막전부터 승요!!❤
오태곤 fa18억은 혜자가 맞다
오태곤 미킹한 내가 너무 좋다
오태곤!! 갓태곤!! 오태곤!! 갓태곤!! 싸랑합니닼~~~~~~~~~~~~~ ❤❤❤❤❤❤❤❤❤
꺅~!~!~!!~!~!~!~!~!!~!~!~!~!~!~!!~!~!~!~!~!~!!~!!~!~!~!~!~!~!~!!~!~!~!~!~!~!~!~!~!태곤이형~!~!~!~!~!!~!!~!~!~!!~!~!~!~!!~!~!~!~!~!~!!~!~!~!~!!~!~!~!~!~!!~~!!~!~!~!~!~!~!~!!~!~!~!~!!~!~!~!~!~!~!!~!~!~!~!~!~!!~!~!~!~!~!~!~!~!~!~!~!~!~!!~!~!~!~!~!~!!~!~!~!~!~!~!~!
지영언니 얄짤없는 안방사수 오~오오~태곤 홈러언~!  조병헌 깔끔한 문단속 한경기에 이걸 다 본눈이라니 아 행복해! 선수님들 고오오오오맙습니다 이번시즌도 부상없이 건강하게 힘내주세요
오타니와 오태곤은 취향차이
지난 731대첩 이후로 오태곤 보면 기대하고 있었는데 역시 기대에 보답하네 ㅋㅋㅋㅋ
직관 맛있었습니다 ㄹㅇ
오늘 직관 진짜 댕행복했다❤
두산한테는 지지 말자 ㅠㅠ 무슨 쟤들이 라이벌이라구...;
하 🫵🩷
"개막전 승리 달달하네ㅎㅎ 쓱 이번 시즌 우승 할 거지???🙏🏻
13:03 오중기 사랑해!!!❤ 고쳤다~ 오태곤~👏🏻
13:58 문학 차은우!!!❤
14:30 이겼다ㅎㅎ"
불펜들 진짜 뽀뽀마렵네 불펜은 진짜 남부럽지 않다
유안 아버님 최고!🫡
역시 송중기보다 오태곤❤
하앜❤ 개막전 역전 승리 어때?! 꺜❤
이대로 와이어 투 와이어 가즈아!
오태곤 오태곤 오태곤!!!!
오늘 태곤이형덕분에 이겼다 ㄴㅇㅅㄴㅇㅅ
투수코치 교체타이밍 적절했다 개추
기분좋게 연승 행진 갑시다❤️
❤❤❤❤❤❤
"❤❤ 개막승리 ❤❤ 앤더슨 생일 너무너무 축하하고! 송중기 투런포 너무 짜릿했고, 차은우는 역시 👍 😍  다들 너무너무 수고했어요!! (성한선수 얼른 나아요 ㅜㅜ)"
내일 경기 전까지 이 영상만 돌려보겠슴다❤
13:07 경기시작
오태곤 꼭 올해 올스타는 갔으면 좋겠다 무조건 보내준다!!!!!!!!!
일 잘하는거 봐라 ㅋㅋㅋ
직관 갔는데 진짜 대박이었다 ㄷㄷ
오늘만큼은 명장 이숭용
축하합니다
오태곤 ㅈㄴ 예쁘네
하루종일 이것만 돌려봐 • • ❤️‍🔥
송중기가 누군데 난 오태곤 말고 몰라
태곤이형 뽀뽀 마려우면 개추~~~
ㅊㅊㅊ
동미니칸 잔루 생성기네 ㄷㄷ
"Every time I see Junjae, I can't help but smile."
"Every time I look at Junjae, a smile naturally appears on my face."
"에레디아 어깨는 보물이다,,송구 미텼고"
지환 준재 ㅠㅠ
이숭용 감독 고집 좀 버려라 박종훈 한유섬
굿 ㅎㅎ
얼굴로만 보면 조뱅보다 우리 지훈선수가 지존이죠ㅋㅋ
조병현선수 팔 풀러 나간줄요~ㅋ?😂
진짜 어제 미쳐브러❤
연봉만 보면 한유섬이 중심 이끌고 해줘야 하는데 실력이 답도 없네 제발 준우 써 선구안도 좋고 수비도 더 잘하는데 ꖶዞ 자꾸 4번에 넣어서 혈막질을...최정 돌아오면 최정-에레디아-박성한 붙여놔야 점수 남 중간에 한유섬 좀 넣지마
팀에 KK가 두명이네..김광현 한유섬
"이번주 금,토 고척으로 직관갑니다
이길수 있도록 목놓아 응원 하겠습니다~"
"한유섬 음 걱정이다
필요한 선수인데"
유서미는 올시즌도 들러리야?..솔까 양심있으면 연봉 깍아달라해야 하는거 아니냐.
한유섬 매번 똑같냐ㅋㅋ
역시랜더스
"사실 안상현 작년에 너무 못했던거 맞음
근데
올해 시범경기부터 개막시리즈 보면 너무 잘해줬음..지금까지 못힌거 다잊고 응원해줘야 사람도 살고 팀도 삽니다..
결국은 화이팅"
"진심 오늘 너무 잘했다 상현아, 지금처럼 힘빼고 잘 해보자"
아아아 우리 불펜 너무 든든해서 개큰울음나와……………………….. 최고야 사랑해 웅 체고야 체고 💕💕💕💕
광현이 8k 모음집 보고싶당
오 스윕 🧹🧹🧹
불펜 존나좋으면 개추
오늘 완벽
한동민 …. 😢
쓱팬들아 유섬이형 암흑기다. 응원 해주자
한유섬씨는 속히 한동민으로 돌아오시기 바랍니다
정준재 안상현 기특해 🫳🏻🫳🏻🫳🏻
"오늘 한유섬 덕분에 하재훈 묻혔네ㅋㅋ
하재훈 무안타 1삼진에 얘도 선풍기질 많이 했는데ㅋㅋ"
이숭용..작년은 트릭이였다
우리가알던  김광현선수로 돌아와줬어요
조병현 선수 작년에 워낙 잘해줘서 올해 부담 가지면 어쩌나 했는데 10구 모두 스트라이크 던지는 대범함에 진짜 괜한 걱정이었구나...😊
한유섬 한방을 못치네 ㅜㅠ
경헌호투수코치가 대박인데? 김건우 한두솔하고 이로운이 오자마자 이렇게 달라진다고…? 이로운은 밸런스 엄청 좋아진게 티비로도 눈에 보이고 한두솔은 폼에 힘 잔뜩 들어가 있던거 힘 다빼고 있다가 릴리스할때만 딱 힘주는것도 너무 좋고 김건우는 스로윙 자체가 빨라졌음…
김광현 올해 20승 갈꺼 같애
정준재 넘 잘하네
한유섬은 은퇴해라 진짜 양심있으면 작년에 못찢은 유니폼 곧 찢을거같다
준재야 사랑한다
5회 삼진당하는거 한유섬 아님?ㅋㅋㅋㅋㅋㅋ 공빠졌는데 안뛰네 저게 프로냐?
13:49 아니진짜너무대견해서어떡하지그냥하늘에서똑떨어진클로저진짜뭐지너무감사하다진짜
"하재훈 선수 투수하던 떄가 갑자기 생각나네요
마운드에서 또 볼 수 있는 날이 오면 좋겠어요"
"이제 4,5 선발만 자리 잡으면 우승권이데 선발이 불안정해서 힘들겟다"
유섬형진짜어쩔거뉘어쩔거뉘 보는나도힘들어요정말너무힘들어요
김민 진짜 잘 데려왔다
초반 분위기 좋아 부상 선수들 돌아오고 우리 승용 감독이 돌승용만 안하시면 이번 시즌 좋은 결과 있을듯
"정준재 안좋아할수가없네
최정도 없는데 2연전 스윕까지 가져가다니"
"오늘 슬라이더좋드라 
중간에 2s잡고 커브승부 쪼꼼아쉽 ㅠ"
"우리 캡틴 우리 에이스,,,❤❤❤❤❤"
준재야 ㅠㅠㅜ 진짜 잘한다
김민 보배같은 선수 다치지말고 화이팅 하세요^^
조병현 10구 스트 미쳣음ㅜㅜㅜㅜ병현이는 볼이 뭔지 몰라...
오늘 안상현 너무 잘해줬음ㅂ
김민 있는게 너무크다ㅜ 잘해줬으면
ㅊㅅㅁ 주루사 진짜… 누가 도루하라고 대주자로 기용하냐고 진루하라고 내보내는건데 왜… 도대체 왜 그러는거야
"어제는 송중기
오늘은 강하늘"
진정한 LSY는 나다!! 숭캡 감독으로 코시 가보자
우리에이스 오늘 너무 고생많았어 최고❤
조병현.... 스트라이크 볼 때 마다 진짜 속이 뻥뻥 뚫림...
이거시 바로 우리 캡틴이멍…❤
킹 갓 제너럴 sexy 투구 조병현❤
"불펜의 양과 질이 갑자기 너무 좋아짐 로운 두솔 실력이 확 좋아졌고 김민 합류로 인해서 두께가 두터워짐이 느껴진다. 조병현 마무리는 작년부터 이미 확신이 있었으니, 피로도 관리만 잘 해준다면 올해 불펜은 믿고 볼 수 있을 것 같다"
김광현 에이스  베리굿!
😊
캬 광현이형 20승 해주는거야??
광현이 잘해서  너무 좋다  정준재도 넘 잘해줬고 😊
안상현 나오면 왜쓰지 생각만 햇던거 같은데 올해 보여주나?
최상민 주루사 언제까지 봐야 하냐
"두번째 와투와 가보자고!!!❤
0:29 캡틴, 에이스 오늘 너무 잘 던졌어요👏🏻ㅎㅎ
(다리가 예전만큼 많이 올라가네요)
2:29 어제는 송중기, 오늘은 강하늘ㅎㅎ
3:41 오늘처럼만 꾸준하게 잘해주세요... 제발🙏🏻
4:04 10:49 후니❤
4:17 7:45 8:27 강하늘❤
5:40 에쪽이 어깨 힘 미쳤다...
8:38 강화로 캠프 다녀오셔야겠어요ㅠㅠ
10:35 작년에 이어 올해도 저 자리는 랜디 지정석ㅎㅎ
12:23 12:55 김민❤
13:09 문학 어린이>.<
13:20 문차❤ 10구 전부 다 스트라이크👏🏻ㅎㅎ
13:53 ""9회말은 없습니다."""
최정이 왜 안보이나요?
"고명준 선수 이거 보세요.
야구선수라는게 잘할수도 있고 당연히 잘하는 선수도 있고 

개막전에 2안타 인가 쳤고 이제 개막 2경기 밖에 안되었는데 
누가 낫다 부족하다 평가하는 것도 그렇지만..

딱 한가지만 말씀 드립니다.
위에서도 말했지만 잘 못할수도 있습니다.
다만 열심히 최선을 다하십시오
물론 이런 얘기하면 보통은 자기가 열심히 하고 있다고 대부분 말합니다.

안타를 못쳤다고 홈런을 못쳤다고 실책을 했다고 뭐라는게 아닙니다.

고명준 선수는 정말 최선을 다하고 있는지 본인을 돌아보십시오."
쓱튜브 고생 많으십니다. 에레디아 젠더리빌 내일 볼 수 있다면 좋겠습니다. 감사합니다. 땡큐.
두산용병 케이브 메이저리거 강타자라며 존나못하네
아~~~~~ 우리 광현이 너무 사랑스럽다~~~~~~~~~~~~~~~~~~~~~~~~
다들 몰랐겠지만 사실 이숭용은 명장이다 ㄷㄷ
"한유섬 런닝을 하던지 하체 강화
좀 해라 진짜 폼 다 무너지고 하체 무너지네 왤케엉성하냐 뛰기 귀찮은건지 상체 웨이트만 하는건지 진짜 부실하네"
유섬선수.. 제발
재훈이형은 2군 가는게 맞는듯..
김광현 조병현 개간지....
한...동민.....
김광현 슬라이더 개쌀거같다 진짜
에이스 멋지다.... ㅠ
"성큰옹이 알려주신거 잘 마스터 했나 모르겠어요..
언제나 지금처럼 야구해 주세요"
kk슬라이더 개쩔어요ㅠㅠ
김광현이 잘해서 이긴날은 감동이 다름 1구마다 기도하면서 본다
"올해 김광현 한두솔 조병현은 믿고보자
마잠발행님은 올해 좀 쉬고 여름에 오십셔…"
김광현 투구폼은 여전히 간지 나네
불꽃투혼 부활 안 시키면 구장에 오줌싼다
불꽃투혼 부활 기원 1일차
불꽃투혼 부활시켜달라고
준재 지환이. 너희들이 미래다
오늘 에레디아가 막은 점수가 몇점인지 ㅎㅎ 우리 좌익수 최고~~~
김광현은 김광현이고 준재활약에 눈이 정화가된다.
안상현 드디어 터지냐?
윾섬이형은 강화레슨이 필요해요…
우리 불펜이 이정도였나? 왜케 잘해?ㅋㅋㅋ
한유섬 또 삼진 퍼레이드 ㅜㅜ 다른 선수들에게 기회줍시다
문박섬만 연봉값 해주면 와카 경쟁 충분히 가능하다고 생각함
준재 이렇게 잘 하는데 응원곡 좀 바꿔줍시다
에레디아가 3점은 지켰다..
어린 선수들이 잘해주네 ㅋㅋㅋ 랜더스 미래가 밝구나 ㅋㅋ
상대투수가 레일리과의 좌승사자 타입인데 우리 좌타자들 진짜 영리하게 잘 공략하네~~ 그것도 처음보는 투수인데 ㄷㄷ 이걸 스윕하다니 정말 최고입니다~~
김광현 선수의 선발승이라니 ㅎㅎ너무 좋네요 ㅎㅎ
ㅗㅡㅡㅗ 개두산
김광현 안사랑하면 범죄
정준재 골든글러브 가는건가
"한유섬 4번만 아니면 완벽할텐데...ㅠㅠ
외야플라이도 못쳐주고
삼삼진이라니....쯧쯧...
한유섬이 문제인지 이숭용이문제인지..."
째정없는 내야에 성한선수까지 빠져서 걱정했는데 상현선수가 잘해줘서 좋았어용😢
하… 유섬아..
직관했는데 너무 재밌었습니다😍
"김광현 공 예술이더라 주장맡고 신경쓸일 많을텐데 너무 잘해줬고
최지훈 안타세레머니 야무지게 하더라ㅋㅋ준재 잘했다고 다독여주고 언제 저렇게 선배됐나 싶더라ㅋㅋ 최지훈 더 잘 풀릴테니 아프지말고 잘하길"
조뱅 스윕 미쳐:):) 안상현 지린다♡♡
김광현 정준재 사랑해
우리 주장 승투 추카해요 넘 완벽한 경기였다 ..❤️
이팀 불펜 너무 낯선맛인데..
정준재 조병헌 이 둘이 제일 탐난다….. 넘 잘해
우리 에이스 오늘 너무 잘해줬고 준재선수 공수 맹활약에다 안상현선수 출루율 무엇! 조병현선수 안정감은 말해 뭐해요 랜더스 최고❤
한유섬 좀 빼라 ㅆㅂ
조병현 올해 50세이브 한다
뭐야 뭐야 와투오 ㅏ....?
대박쓰~~
앞으로 정준재가 기대됨!
"편집을 경기중에 하는건가요? 쓱튜브 사랑❤
오늘 직관갔는데 다들 너무 잘해줘서 눈물날뻔했어요 ㅜㅜ진짜"
정준재 기특해
정준재 진짜로…..귀여운데 공격도 잘하고 호수비가 미쳣음 쓱 미래는 정준재가 답임
마지막까지 완벽
상민이는 빨리빨리 다른일 알아보자. 수비도 타격도 주루도 다 안되는데 가혹행위까지? 중견수 백업이 마땅히 없는거 알긴 아는데 걍 1루 백업 올리고 오태곤 한번씩 중견으로 가는게 나을듯.
최정 화이트 돌아오면 우승각이다🎉🎉
"개막전 이후 경기가
좋구나
운도 많이따라주고 허하하하ㅏ"
"3타점 득점권 귀신 정준재-세금 수비 하나 있었지만 멀티힛으로 증명한 박지환
올해는 니들 둘 보고 간다 진짜ㅋㅋ"
우승하면 어떡하지….리액션 준비 안 됐는데……
진짜 불펜 든든하다 평자점 꼴등팀이 맞아? 캡틴도 작년이랑 너무 달라진 피칭 진짜 최고
역시 김광현은 김광현이고 우리의 영원한 에이스야 ❤
주장님 살빠지니까 그시절로 돌아온거같음
kk 살아났군요!
"오늘 김광현 시즌 첫 경기 너무 잘 했다...
(물론 지난 시즌도 초반에 좋다가 나이 때문인지 조금씩 떨어지는 모습 보이긴 했어서 아직 완전 안심할 수는 없지만) 이게 좌완 에이스의 역투지! 하는 느낌! 삼진 잡을 때 들어가는 공들 제구도 너무 좋았고, 슬라이더 각 날카로워서 안심하면서 봤다
그리고 조병현 너무 사랑한다"
조병현 진짜 상남자……10구 전부 스트라니….너무 편안히 보는중…
광현이 8k! 승투까지! 이게 랜더스 야구지
정준재의 날이구나
준재 볼 때마다 웃음이 나오네..
근데 진짜 진지하게 .. 한유섬 강화가서 감각이라도 찾고왔으면 ㅠㅠ 오늘 만루 타석에서 스트존에 들어온 공 한개도 없는데 3번 다 배트 휘둘러서 헛스윙 삼진 당하는건 ㄹㅇ 오바잖아
타선 좋았고 투수들도 든든했다❤ 앞으로 더 잘하려면 중심타선과 대타선택을 제에발 ..
9회초에 병현이 등판하면 그냥 맘 놓고 본다... 우리집 마무리 절대 지켜 ㅠㅠ....
숭용씨 혹사만 줄이면 끝
144승 페이스 미쳤다!! 이번주도 다 이겨버리자고!!
시범경기 꼬라박아도 역시 4번 그분
한줄요약 정준재가 때리고 조병현이 문단속 끝 승요~!!
불펜좋고  준재 지환 명준선수 잘해주고있음 젊은피들이 팀에 활력소를 긍정적인효과인듯요ㅋ
엌 ㅋㅋㅋㅋ 김광현 쵝오엿다❤❤❤❤❤
이러면 또 쓱 믿는다
와투와 가보자고
한유섬은 좀 빼라 보기싫다..
정준재 골글 기원 1일차
한유섬 타격폼 왜저렇게 됨…그냥 공갈포가 제일 나을 거 같은데. 애초에 홈런이 메인인 타자인데…
"어제 한유섬 타구질 그나마 괜찮았던거 같은데
오늘은 많이 많이 심하네...ㅋ
22코시 6차전에서 햄스터지고 23시즌부터 수비도 예전만큼 안되고, 개잡이스윙이랑 거포 모습도 안보이고 23시즌부터 스탯 성적도 하위권인데
걍 부상 이후로 에이징커브 제대로 맞은거 같음 .
그리고 김원형 있을때도 안 뺏고
이숭용도 뺄거 같지도 않은데
계속 쓸거면 그냥 하위타순에 넣었으면,,"
인천군 캡틴 광현 아름다워...
조병현 등판=승리 선언
직관 승요❤
랜더스 사랑해❤
김광현도 좋았고 두솔 은총 민 병현 우리 필승조 최강!
역시 우리 에이스 김광현😭 오늘 공도 너무 좋고 마지막까지 이 악물고 던지는 거 보면서 감동ㅠ.ㅠ 든든한 캡틴 있는거 진짜 행복하다!!!!!!!!!! 앞으로도 다치지말고 지금처럼 좋은 모습으로 우승 갑시다💗
우리 에이스 너무 잘한다❤ 준재랑 상현이도 잘했다!
내 생각보다 강력한 불펜이다 😊😊😊 와이어 투 와이어 가즈아아
우리 불펜 강하다
"김광현 승투해서 행복함
최지훈 정준재 동국대즈도 좋았음"
올해도 6연승으로 화끈하게 시작하려나?????😝
김광현 수고많았고 불펜들 오늘 든든했다 조병현은 이제 든든국밥임
오늘 김광현 슬라이더 너무 아름다워서 눈물나••🥹 그리고 안상현이랑 정준재 너무 기특하고 오늘 8 9 1 2 타순 최고 그리고 우리집 불펜이 최고야🚀❤️
헤헤헤헤헤 그냥 마냥 좋으다
144승 페이스 좋다❤
유섬아저씨 붕붕타격 에바임 하...
승리축하합니다
"시즌 전부터 우리팀 낮게 평가하던 전문가들한테 한방씩 먹여준 느낌이라 기분이 좋습니다

올시즌 진짜 일 함 내봅시다 !!!!!!!!!!!!!!!!!!!!!!!!"
광현이 선발승은 무조건 지켜라 주장 김광현 든든하다
쓱!!가자 !!계속 연승가자🎉
최정 김광현 보고 좋아했더니 후니하니에 이어 지환준재병현이까지 내려주시다니 착하게 살아야겠음 😍🤍
"김광현이 잘해서 기분이 너어어어무 좋다  
우리 에이스 ❤❤"
선언해도 되려나..
"정말 재밌게 잘봤는데 대주자 최상민 나오자마자 얼굴 찡그리게됨 


랜더스 화이팅!🎉❤"
우리 불펜 진짜 이게 머선일이고!!!!!! 한두솔 노경은 김민 조병현 든든하다
정준재가 인천의 미래고 현재다...............
"해설위원들, 전프로들 대부분이 5강못들거라고 그랬지? 코 납작하게 해주자! 화이팅!"
와.. 진짜 랜더스 뭐임? ㅋㅋㅋ 개막 2연전 전부 승리.. 설마 그거 다시 시작?
이게 토종에이스의 맛이거덩요ㅠ
정준재의 시대가 도래했다 …..
기아 우승 다음해 우승은 늘 우리였어
"누가 김광현 에이징커브래 !
우리의 영원한 에이스 김광현 ❤"
뭐야 뭐야 랜더스 또 와투와하려고 그러냐고🥹
오태곤 쇼헤이ㅋㅋㅋㅋ😂❤
유섬이형은 다음경기까지 보고도 안되면 살아날때까지 2군 보내는게 맞을듯 진짜 붕붕스윙만 죽어라 돌리는데 타이밍은 하나도 안맞고 정이형 복귀까지 중심타선 버리는거임?
"김광현 올시즌 15승이상
앤더슨도 마찬가지인거알지?"
일요일에 이겨줘야 3일이 행복🎉🎉❤❤
이대로 와이어 투 와이어 가즈아!
이제 롯데 키움이니까 최대한 승 벌어놔야됨
"역시 일요일에 이겨줘야 씬나그등요!!!!
화요일 저녁까지 행복ㅋㅋㅋㅋㅋㅋㅋㅋ
개막 2연전 승리🎉 우리 랜더스 장하다❤"
"준재야 너의 시대가왔다
맘껏 뛰어놀아라"
❤❤❤❤❤❤
안상현 왜잘하냐고 ㅋㅋ 앞으로 꾸준하게하자
Ssg 2루수 고트
조병현 10구 전부 스트라이크ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진정한 상남자
"오태곤 > 송중기
정준재 > 강하늘
조병현 > 차은우"
이대로 142경기 다치지 말고 잘 해서 우승해보자 랜더스 화이팅!!
하니 별일 없기를🙏🏻어서 돌아와🙏🏻
우승하는거 아님?ㅋㅋ
"헉 24초전 쩐다
혹시 고정가능한가여……?"
사랑한다 랜더스~~
행복합니다 정말
우승가즈아!!!🎉🎉🎉🎉🎉❤
"10:10 영진이는 퀄스한 주자를 남겼고, 로운이는 초구병살을 통해 삭제했다. 로운이가 투입되어 영진이를 안아주며 팀을 도와주는 것도 좋다. 이 팀의 23번 드랍이 정말 대단하다! 凉"
드디어 새로운 선발투수 하나 건지는거냐
영진이 화이팅
송영진 잘했어요 어제 같이 계속 이어갑시다 김광현 후계자 됩시다
어제 직관 승리로 이번 시즌 직관 100% !! 올 시즌 우승하자 랜더스 🎉
3:07 빵야
3:06  빵야
직관 재미있거 봤습니다!
チェ・ジフンの先頭打者ホームラン痺れたわー！
한유섬 2군가 제발
"우리도 선발야구한다………❤️
송영진 최고!!!!!!!!!!!!!!!!!!!!!!‘ㅜㅜㅜ"
루상에 주자 나가도 이전과 다르게 흔들리지 않고 자기 투구 한거 보면 한단계 성장한게 보여 기특하네~ㅎㅎ
청라에이스 송영진.
직관의 묘미..와 넘 잼났어요.선수들 다치지말고 올해도 잘 부탁해요.홧팅!!
강한 1번 빠른 2번
요즘랜더스 투수미쳤다...눈물난다
Ssg 선발야구 진짜 오랜만에 본다 ㄷㄷ 홧팅
